Survey Date,Monitor Initials,Transect Block,Species,SpeciesName,SpeciesType,Count,Mixed Flock,Sex,Age,Behavior,Notes,Proofed
20-Apr-15,JKM,DISC,SEPL,Semipalmated Plover,Shorebird,6,FALSE,Unk,Unk,Unk,,TRUE
28-Apr-15,JKM,ENDCOVE,SEPL,Semipalmated Plover,Shorebird,6,FALSE,Unk,Unk,Unk,,TRUE
9-Sep-15,LAH,ICELAVA,SEPL,Semipalmated Plover,Shorebird,6,FALSE,Unk,Unk,Unk,,TRUE
19-Sep-18,ELR,ROCKBLUE,SEPL,Semipalmated Plover,Shorebird,6,FALSE,Unk,Unk,Unk,,TRUE
14-Jul-17,LAH,UTAH,SEPL,Semipalmated Plover,Shorebird,6,FALSE,Unk,Unk,Unk,,TRUE
1-Aug-16,ELR,WALL OPEN,SEPL,Semipalmated Plover,Shorebird,6,FALSE,Unk,Unk,Unk,,TRUE
27-Aug-15,ELR,DISC,SEPL,Semipalmated Plover,Shorebird,7,FALSE,Unk,Unk,Forage,,TRUE
21-Apr-15,LAH,SCAFFOLDING,SEPL,Semipalmated Plover,Shorebird,7,FALSE,Unk,Unk,Unk,,TRUE
21-Oct-15,JKM,WALL OPEN,SEPL,Semipalmated Plover,Shorebird,7,FALSE,Unk,Unk,Unk,,TRUE
28-Apr-15,JKM,BORDER,SEPL,Semipalmated Plover,Shorebird,8,TRUE,Unk,Unk,Unk,,TRUE
21-Apr-15,LAH,CLUB,SEPL,Semipalmated Plover,Shorebird,8,FALSE,Unk,Unk,Unk,,TRUE
19-Apr-17,ELR,ENDCOVE,SEPL,Semipalmated Plover,Shorebird,8,FALSE,Unk,Unk,Unk,,TRUE
14-Apr-16,LAH,FORT,SEPL,Semipalmated Plover,Shorebird,8,TRUE,Unk,Unk,Unk,,FALSE
22-Jun-18,LAH,KNOT,SEPL,Semipalmated Plover,Shorebird,8,FALSE,Unk,Unk,Unk,,TRUE
13-Apr-15,LAH,POCKET2,SEPL,Semipalmated Plover,Shorebird,8,FALSE,Unk,Unk,Forage,,TRUE
20-Apr-15,JKM,ENDCOVE,SEPL,Semipalmated Plover,Shorebird,9,FALSE,Unk,Unk,Unk,,TRUE
26-Sep-18,ELR,POCKET1,SEPL,Semipalmated Plover,Shorebird,9,FALSE,Unk,Unk,Unk,,TRUE
21-Apr-15,LAH,BOINGI,SEPL,Semipalmated Plover,Shorebird,10,FALSE,Unk,Unk,Unk,,TRUE
19-Apr-17,LAH,BOWL,SEPL,Semipalmated Plover,Shorebird,10,FALSE,Unk,Unk,Unk,,TRUE
20-Apr-17,ELR,DROOP,SEPL,Semipalmated Plover,Shorebird,10,FALSE,Unk,Unk,Unk,,TRUE
2-May-18,ELR,ENDCOVE,SEPL,Semipalmated Plover,Shorebird,10,FALSE,Unk,Unk,Unk,,TRUE
20-Apr-17,ELR,FORT,SEPL,Semipalmated Plover,Shorebird,10,FALSE,Unk,Unk,Unk,,TRUE
2-May-18,ELR,GRANDCANYON,SEPL,Semipalmated Plover,Shorebird,10,FALSE,Unk,Unk,Unk,,TRUE
2-May-18,ELR,ICELAVA,SEPL,Semipalmated Plover,Shorebird,10,FALSE,Unk,Unk,Unk,,TRUE
26-Apr-18,ELR,MINOPEN,SEPL,Semipalmated Plover,Shorebird,10,FALSE,Unk,Unk,Unk,,TRUE
19-Sep-17,ELR,NSURFOPEN,SEPL,Semipalmated Plover,Shorebird,10,FALSE,Unk,Unk,Unk,,TRUE
2-May-18,ELR,NSURFOPEN,SEPL,Semipalmated Plover,Shorebird,10,FALSE,Unk,Unk,Unk,,TRUE
14-Apr-16,LAH,PAINT,SEPL,Semipalmated Plover,Shorebird,10,FALSE,Unk,Unk,Unk,,FALSE
3-Aug-16,JKM,POCKET2,SEPL,Semipalmated Plover,Shorebird,10,FALSE,Unk,Unk,Unk,,TRUE
20-Apr-17,ELR,STOOL,SEPL,Semipalmated Plover,Shorebird,10,FALSE,Unk,Unk,Unk,,TRUE
11-Jul-18,LAH,TIKI,SEPL,Semipalmated Plover,Shorebird,10,TRUE,Unk,Unk,Unk,,TRUE
9-Sep-15,JKM,WALL OPEN,SEPL,Semipalmated Plover,Shorebird,10,FALSE,Unk,Unk,Unk,,TRUE
11-Jul-18,LAH,WALL OPEN,SEPL,Semipalmated Plover,Shorebird,10,TRUE,Unk,Unk,Unk,,TRUE
5-Sep-17,LAH,WALLBORDER,SEPL,Semipalmated Plover,Shorebird,10,FALSE,Unk,Unk,Unk,,TRUE
24-Jul-17,JKM,WALL OPEN,SEPL,Semipalmated Plover,Shorebird,12,FALSE,Unk,Unk,Unk,,TRUE
24-Aug-18,LAH,TP,SEPL,Semipalmated Plover,Shorebird,13,TRUE,Unk,Unk,Unk,,TRUE
21-Apr-15,LAH,PILLOW,SEPL,Semipalmated Plover,Shorebird,14,FALSE,Unk,Unk,Unk,,TRUE
8-May-18,ELR,NARROWS,SEPL,Semipalmated Plover,Shorebird,15,FALSE,Unk,Unk,Unk,,TRUE
20-Aug-15,LAH,SCAFFOLDING,SEPL,Semipalmated Plover,Shorebird,15,FALSE,Unk,Unk,Roost,half forage/half roost,TRUE
31-Aug-15,LAH,SHSSTART,SEPL,Semipalmated Plover,Shorebird,15,TRUE,Unk,Unk,Unk,,TRUE
20-Apr-15,LAH,WALL OPEN,SEPL,Semipalmated Plover,Shorebird,15,FALSE,Unk,Unk,Unk,,TRUE
19-Apr-17,LAH,WALL OPEN,SEPL,Semipalmated Plover,Shorebird,15,TRUE,Unk,Unk,Forage,,TRUE
20-Apr-15,JKM,WITCH,SEPL,Semipalmated Plover,Shorebird,15,FALSE,Unk,Unk,Unk,,TRUE
31-Aug-15,LAH,ROLLINGROCK,SEPL,Semipalmated Plover,Shorebird,16,TRUE,Unk,Unk,Unk,,TRUE
19-Sep-18,LAH,KNOT,SEPL,Semipalmated Plover,Shorebird,20,TRUE,Unk,Unk,Unk,E pond,TRUE
20-Apr-15,JKM,ROCKBLUE,SEPL,Semipalmated Plover,Shorebird,20,TRUE,Unk,Unk,Unk,"WESA mixed flock, unable to get numbers",TRUE
23-Jul-18,LAH,WALL OPEN,SEPL,Semipalmated Plover,Shorebird,20,TRUE,Unk,Unk,Unk,,TRUE
1-Aug-16,LAH,FINGER,SEPL,Semipalmated Plover,Shorebird,22,FALSE,Unk,Unk,Unk,,TRUE
5-Sep-18,LAH,KNOT,SEPL,Semipalmated Plover,Shorebird,30,TRUE,Unk,Unk,Unk,E pond,TRUE
21-Apr-15,LAH,ANCHOR,SEPL,Semipalmated Plover,Shorebird,50,FALSE,Unk,Unk,Unk,,TRUE
16-Aug-18,LAH,KNOT,SEPL,Semipalmated Plover,Shorebird,50,TRUE,Unk,Unk,Unk,E pond,TRUE
23-Jan-14,RBB,LOUNGE,SNEG,Snowy Egret,Wader,1,FALSE,Unk,Unk,Unk,,TRUE
2-Aug-17,LAH,RUPAUL,SNEG,Snowy Egret,Wader,1,FALSE,Unk,Unk,Unk,,TRUE
15-Aug-17,ELR,SHSEND,SNEG,Snowy Egret,Wader,1,TRUE,Unk,Unk,Unk,,TRUE
18-May-16,LAH,TIKI,SNEG,Snowy Egret,Wader,1,FALSE,Unk,Unk,Unk,,TRUE
5-Sep-17,LAH,TIKI,SNEG,Snowy Egret,Wader,1,FALSE,Unk,Unk,Unk,2/2 flock at SYR mouth,TRUE
8-Mar-18,JKM,TIKI,SNEG,Snowy Egret,Wader,1,FALSE,Unk,Unk,Unk,,FALSE
3-Jun-15,JKM,TIP,SNEG,Snowy Egret,Wader,1,FALSE,Unk,Unk,Unk,,TRUE
11-Jun-15,ELR,TIP,SNEG,Snowy Egret,Wader,1,FALSE,Unk,Unk,Unk,,TRUE
16-Feb-16,LAH,TIP,SNEG,Snowy Egret,Wader,1,FALSE,Unk,Unk,Unk,,TRUE
10-Jun-15,LAH,TOMBSTONE,SNEG,Snowy Egret,Wader,1,FALSE,Unk,Unk,Unk,,TRUE
29-Aug-17,LAH,ARROWHEAD,SNEG,Snowy Egret,Wader,2,FALSE,Unk,Unk,Unk,,TRUE
29-Apr-16,ELR,BOWL,SNEG,Snowy Egret,Wader,2,FALSE,Unk,Unk,Unk,,TRUE
1-Aug-16,ELR,BOWL,SNEG,Snowy Egret,Wader,2,FALSE,Unk,Unk,Unk,,TRUE
11-Jul-18,LAH,TIKI,SNEG,Snowy Egret,Wader,2,TRUE,Unk,Unk,Unk,,TRUE
30-Mar-16,ELR,WALL OPEN,SNEG,Snowy Egret,Wader,2,FALSE,Unk,Unk,Unk,,TRUE
10-Aug-16,JKM,BOWL,SNEG,Snowy Egret,Wader,3,FALSE,Unk,Unk,Unk,,TRUE
14-Sep-16,ELR,MINIDUMP,SPSA,Spotted Sandpiper,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
3-Aug-16,ELR,NICEPERCH,SPSA,Spotted Sandpiper,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
25-Aug-17,ELR,PEBBLE,SPSA,Spotted Sandpiper,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
21-Oct-15,LAH,POCKET1,SPSA,Spotted Sandpiper,Shorebird,1,FALSE,Unk,Unk,Forage,,TRUE
17-Dec-15,JKM,POCKET1,SPSA,Spotted Sandpiper,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
5-May-17,ELR,ROCKBLUE,SPSA,Spotted Sandpiper,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
22-Aug-17,JKM,ROCKBLUE,SPSA,Spotted Sandpiper,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
13-Sep-17,JKM,TOMBSTONE,SPSA,Spotted Sandpiper,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
9-May-17,LAH,TRILOG,SPSA,Spotted Sandpiper,Shorebird,1,FALSE,Unk,Unk,Forage,,TRUE
13-Nov-17,ELR,MINOPEN,SPSA,Spotted Sandpiper,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
9-Apr-15,ELR,MINIDUMP,SURF,Surfbird,Shorebird,2,FALSE,Unk,Unk,Forage,,TRUE
21-Apr-15,LAH,SHSEND,SURF,Surfbird,Shorebird,4,FALSE,Unk,Unk,Unk,,TRUE
21-Apr-15,ELR,POCKET2,SURF,Surfbird,Shorebird,10,FALSE,Unk,Unk,Forage,,TRUE
13-Apr-15,ELR,MINOPEN,SURF,Surfbird,Shorebird,20,FALSE,Unk,Unk,Forage,,TRUE
21-Apr-15,LAH,TRILOG,SURF,Surfbird,Shorebird,60,FALSE,Unk,Unk,Unk,,TRUE
21-Apr-15,LAH,MINOPEN,SURF,Surfbird,Shorebird,75,FALSE,Unk,Unk,Unk,,TRUE
21-Apr-15,LAH,NEEDLE,SURF,Surfbird,Shorebird,100,FALSE,Unk,Unk,Unk,,TRUE
18-May-16,LAH,LEG,TUVU,Turkey Vulture,Raptor,1,FALSE,Unk,Unk,Forage,,TRUE
18-Oct-16,LAH,CLUB,UNGU,Unidenfied Gull,Gull,1,TRUE,Unk,Unk,Unk,,TRUE
19-Apr-16,LAH,GEEK,UNGU,Unidenfied Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
2-Apr-15,JKM,POCKET1,UNGU,Unidenfied Gull,Gull,1,FALSE,Unk,Juv,Unk,,TRUE
23-Mar-15,JKM,BOWL,UNGU,Unidenfied Gull,Gull,15,TRUE,Unk,Unk,Unk,,TRUE
13-Nov-13,RBB,TIP,UNGU,Unidenfied Gull,Gull,300,FALSE,Unk,Unk,Unk,,TRUE
9-Sep-15,LAH,CAMP,UNK PEEPS,Unknown Peeps,Shorebird,2,FALSE,Unk,Unk,Unk,SAND or WESA?,TRUE
1-Jul-15,LAH,BOWL,UNK PEEPS,Unknown Peeps,Shorebird,3,FALSE,Unk,Unk,Unk,,TRUE
14-Jul-17,LAH,PILE,UNK PEEPS,Unknown Peeps,Shorebird,3,TRUE,Unk,Unk,Unk,,TRUE
11-Jul-18,LAH,WALL OPEN,UNK PEEPS,Unknown Peeps,Shorebird,3,TRUE,Unk,Unk,Unk,,TRUE
18-Oct-16,JKM,WALL OPEN,UNK PEEPS,Unknown Peeps,Shorebird,5,FALSE,Unk,Unk,Unk,,TRUE
14-Jul-17,LAH,TIP,UNK PEEPS,Unknown Peeps,Shorebird,8,FALSE,Unk,Unk,Unk,,TRUE
14-Jul-17,LAH,BUOY,UNK PEEPS,Unknown Peeps,Shorebird,12,FALSE,Unk,Unk,Unk,,TRUE
23-Jul-18,LAH,BOWL,UNK PEEPS,Unknown Peeps,Shorebird,50,TRUE,Unk,Unk,Unk,,TRUE
11-Jul-18,LAH,TIKI,UNK PEEPS,Unknown Peeps,Shorebird,75,TRUE,Unk,Unk,Unk,,TRUE
16-Aug-18,LAH,KNOT,UNK PEEPS,Unknown Peeps,Shorebird,150,TRUE,Unk,Unk,Unk,E pond,TRUE
14-Sep-16,ELR,OJ,UNK RAPTOR,Unknown Raptor,Raptor,1,FALSE,Unk,Unk,Flying,PEFA or MERL,TRUE
23-Jan-14,LAH,SHCREEK,UNK TERN,Unknown Tern,Tern,4,FALSE,Unk,Unk,Unk,Large tern,TRUE
19-Sep-17,LAH,4303BUOY,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
20-Nov-15,JKM,ALLIGATOR,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
12-Oct-17,LAH,ALLIGATOR,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
26-Sep-18,LAH,ALLIGATOR,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
17-Oct-18,ELR,ALLIGATOR,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,FALSE
20-Aug-15,LAH,ANCHOR,WEGU,Western Gull,Gull,1,TRUE,Unk,Unk,Forage,,TRUE
31-Aug-15,LAH,ANCHOR,WEGU,Western Gull,Gull,1,TRUE,Unk,Unk,Unk,,TRUE
16-Jul-18,LAH,ANCHOR,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
17-Dec-15,JKM,BOAT,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,1 fisherman,TRUE
26-Sep-18,ELR,BOAT,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
6-Jun-17,JKM,BOB,WEGU,Western Gull,Gull,1,TRUE,Unk,Unk,Unk,,TRUE
28-Aug-18,ELR,BOINGI,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
14-Jul-17,JKM,BORDER TRAIL,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
10-Jun-15,LAH,BOTTLEBUOY,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
5-Jul-16,ELR,BOTTLEBUOY,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
29-Aug-16,ELR,BOTTLELOG,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
10-Sep-18,JKM,BOTTLELOG,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
6-Aug-15,ELR,BUOYFARM,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
12-Dec-13,JKM,CANON,WEGU,Western Gull,Gull,1,TRUE,Unk,Unk,Unk,,TRUE
5-May-17,LAH,CANON,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
28-Dec-16,LAH,CIGAR,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
29-Aug-17,LAH,CLUB,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
26-Sep-18,LAH,CLUB,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
19-Jun-18,JKM,COBBLE,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,FALSE
2-Jun-15,ELR,DEADBUG,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
18-Oct-16,ELR,DEADBUG,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
20-Nov-15,LAH,DISC,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
17-Dec-14,JKM,DISC,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
23-Jan-14,RBB,DISC,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
24-May-17,ELR,DISC,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
19-Sep-18,ELR,DISC,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
10-Aug-16,LAH,DRIFTWOOD,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
16-Jul-15,JKM,DROOP,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
29-May-15,LAH,ELEPHGRAVE,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
24-Feb-17,LAH,ELEPHGRAVE,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
27-Jun-17,LAH,ENDCOVE,WEGU,Western Gull,Gull,1,TRUE,Unk,Unk,Unk,,TRUE
12-Jun-15,LAH,FINGER,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
28-Dec-16,LAH,FORK,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
5-Sep-17,ELR,FORT,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
13-Apr-15,LAH,GEEK,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Forage,,TRUE
23-Jan-14,JKM,GEEK,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
26-Sep-18,ELR,GEEK,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
28-Dec-16,JKM,GRANDCANYON,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
20-Nov-15,ELR,GROSS,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
20-Jan-16,LAH,GROSS,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,FALSE
13-Feb-14,LAH,GROSS,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
28-Aug-18,LAH,GROSS,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
12-Oct-17,LAH,HOOF,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
26-Sep-18,LAH,HOOF,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
12-Dec-13,JKM,ICELAVA,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
5-May-15,LAH,JUGHEAD,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
13-Sep-17,LAH,JUGHEAD,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
14-Aug-18,LAH,JUGHEAD,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
4-Jun-15,LAH,KNOT,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
4-Jun-15,LAH,LEG,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
27-Jun-16,ELR,LEG,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
12-Dec-13,JKM,LOUNGE,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
27-Jun-16,ELR,LOUNGE,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
4-Apr-18,LAH,LOUNGE,WEGU,Western Gull,Gull,1,TRUE,Unk,Unk,Unk,,TRUE
14-Sep-15,LAH,MINBORDER,WEGU,Western Gull,Gull,1,TRUE,Unk,Unk,Unk,,TRUE
20-Jun-17,JKM,MINBORDER,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
5-Jul-18,LAH,MINIDUMP,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
26-Sep-18,LAH,MINIDUMP,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
17-Dec-15,LAH,MINOPEN,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
5-Jul-16,ELR,MINOPEN,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
3-Aug-16,LAH,MINOPEN,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
29-Nov-16,JLH,MINOPEN,WEGU,Western Gull,Gull,1,FALSE,Unk,Adult,Forage,,TRUE
6-Jun-17,JKM,MINOPEN,WEGU,Western Gull,Gull,1,TRUE,Unk,Unk,Unk,,TRUE
20-Jun-17,JKM,MINOPEN,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
18-Dec-17,LAH,MINOPEN,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
5-Jul-18,LAH,MINOPEN,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
16-Jul-18,LAH,MINOPEN,WEGU,Western Gull,Gull,1,TRUE,Unk,Unk,Unk,,TRUE
14-Aug-18,JKM,MINOPEN,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
10-Sep-18,JKM,MINOPEN,WEGU,Western Gull,Gull,1,TRUE,Unk,Unk,Unk,,TRUE
22-Jun-15,ELR,MOLE,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
28-Dec-16,JLH,MOLE,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Roost,,TRUE
8-May-18,LAH,MOLE,WEGU,Western Gull,Gull,1,TRUE,Unk,Unk,Unk,,TRUE
14-Aug-18,JKM,MOLE,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
4-Aug-15,JKM,NARROWS,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
20-Jan-16,LAH,NARROWS,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,FALSE
18-Aug-16,JKM,NARROWS,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
15-Aug-17,JKM,NARROWS,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
26-Sep-18,ELR,NARROWS,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
6-Jun-17,LAH,NICEPERCH,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
8-May-18,LAH,NICEPERCH,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
16-Feb-16,LAH,NSURFOPEN,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
12-Apr-16,ELR,NSURFOPEN,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
13-Nov-13,RBB,NSURFOPEN,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
12-Dec-13,JKM,NSURFOPEN,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
1-Aug-16,LAH,NSURFOPEN,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
26-Aug-17,LAH,OBVIOUSLOG,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
26-Sep-18,LAH,OJ,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
12-Dec-13,JKM,PAINT,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
19-Sep-18,ELR,PEBBLE,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
12-Oct-17,ELR,PICKUPSTIX,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
13-Nov-17,LAH,PICKUPSTIX,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
12-Dec-13,JKM,PILE,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
14-Aug-18,JKM,PILLOW,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
20-Nov-15,JKM,PIXIE,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
12-Dec-13,LAH,PIXIE,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
23-May-17,JKM,PIXIE,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
5-May-15,LAH,POCKET1,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
13-Feb-14,LAH,POCKET1,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
28-Aug-18,LAH,POCKET1,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
10-Jun-15,ELR,POCKET2,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
29-Aug-16,LAH,POCKET2,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
14-May-15,LAH,PURISIMACOL,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
12-Dec-13,LAH,RAINBOWSPIN,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
26-Sep-18,LAH,RAINBOWSPIN,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
20-Nov-15,JKM,RUPAUL,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
13-Nov-17,ELR,RUPAUL,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
5-Jul-18,LAH,RUPAUL,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
14-Aug-18,JKM,RUPAUL,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
30-Jul-18,ELR,SCAFFOLDING,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
17-Oct-18,ELR,SCAFFOLDING,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,FALSE
20-Jan-16,ELR,SEADRAGON,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
11-May-18,LAH,SHCREEK,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
18-Dec-17,ELR,SHORTRIBS,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
23-Jan-18,LAH,SHORTRIBS,WEGU,Western Gull,Gull,1,FALSE,Unk,Adult,Unk,2 fishermen,TRUE
28-Aug-18,LAH,SHORTRIBS,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
12-Dec-13,JKM,SIGN,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
23-Jan-18,JKM,SPLITLOG,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
28-May-15,LAH,SSURFCLOSED,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Unk,,TRUE
13-Apr-15,LAH,STIX,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Forage,,TRUE
4-Aug-15,LAH,STIX,WEGU,Western Gull,Gull,1,FALSE,Unk,Unk,Forage,,TRUE
